STATION,STATION_NAME,DATE,TAVG,TMAX,TMIN,TOBS
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130721,-9999,61,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130722,-9999,65,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130723,-9999,65,55,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130724,-9999,66,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130725,-9999,63,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130726,-9999,63,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130727,-9999,62,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130728,-9999,61,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130729,-9999,64,55,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130730,-9999,64,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130731,-9999,63,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130801,-9999,63,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130802,-9999,64,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130803,-9999,64,52,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130804,-9999,61,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130805,-9999,61,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130806,-9999,64,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130807,-9999,67,56,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130808,-9999,66,55,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130809,-9999,65,55,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130810,-9999,66,56,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130811,-9999,62,55,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130812,-9999,69,55,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130813,-9999,70,56,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130814,-9999,66,55,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130815,-9999,69,59,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130816,-9999,69,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130817,-9999,69,58,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130818,-9999,70,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130819,-9999,67,55,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130820,-9999,69,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130821,-9999,66,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130822,-9999,66,58,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130823,-9999,62,56,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130824,-9999,67,56,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130825,-9999,69,60,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130826,-9999,65,59,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130827,-9999,69,55,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130828,-9999,69,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130829,-9999,69,60,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130830,-9999,77,59,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130831,-9999,65,56,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130901,-9999,67,56,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130902,-9999,71,60,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130903,-9999,69,59,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130904,-9999,71,59,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130905,-9999,70,58,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130906,-9999,81,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130907,-9999,83,58,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130908,-9999,68,55,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130909,-9999,68,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130910,-9999,70,58,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130911,-9999,71,63,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130912,-9999,69,58,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130913,-9999,64,55,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130914,-9999,64,55,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130915,-9999,68,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130916,-9999,70,58,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130917,-9999,66,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130918,-9999,75,56,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130919,-9999,75,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130920,-9999,70,55,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130921,-9999,67,58,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130922,-9999,66,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130923,-9999,76,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130924,-9999,67,58,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130925,-9999,64,55,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130926,-9999,69,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130927,-9999,75,55,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130928,-9999,74,55,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130929,-9999,71,56,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20130930,-9999,68,57,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131001,-9999,68,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131002,-9999,69,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131003,-9999,69,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131004,-9999,79,64,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131005,-9999,83,60,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131006,-9999,83,58,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131007,-9999,76,55,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131008,-9999,67,52,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131009,-9999,64,52,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131010,-9999,65,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131011,-9999,58,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131012,-9999,61,49,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131013,-9999,69,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131014,-9999,75,52,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131015,-9999,78,55,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131016,-9999,80,56,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131017,-9999,79,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131018,-9999,62,49,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131019,-9999,75,47,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131020,-9999,61,47,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131021,-9999,57,49,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131022,-9999,63,49,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131023,-9999,61,48,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131024,-9999,57,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131025,-9999,62,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131026,-9999,70,49,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131027,-9999,56,49,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131028,-9999,59,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131029,-9999,60,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131030,-9999,64,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131031,-9999,71,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131101,-9999,72,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131102,-9999,60,49,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131103,-9999,61,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131104,-9999,65,48,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131105,-9999,70,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131106,-9999,69,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131107,-9999,71,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131108,-9999,69,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131109,-9999,70,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131110,-9999,64,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131111,-9999,65,52,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131112,-9999,67,56,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131113,-9999,70,52,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131114,-9999,59,52,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131115,-9999,60,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131116,-9999,62,48,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131117,-9999,59,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131118,-9999,58,48,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131119,-9999,59,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131120,-9999,59,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131121,-9999,62,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131122,-9999,70,56,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131123,-9999,66,52,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131124,-9999,63,48,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131125,-9999,62,47,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131126,-9999,62,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131127,-9999,63,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131128,-9999,67,52,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131129,-9999,68,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131130,-9999,63,48,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131201,-9999,67,49,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131202,-9999,59,48,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131203,-9999,55,48,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131204,-9999,51,43,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131205,-9999,50,40,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131206,-9999,51,40,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131207,-9999,51,40,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131208,-9999,46,37,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131209,-9999,51,36,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131210,-9999,53,40,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131211,-9999,56,42,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131212,-9999,58,44,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131213,-9999,58,45,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131214,-9999,61,43,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131215,-9999,59,44,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131216,-9999,67,49,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131217,-9999,64,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131218,-9999,56,48,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131219,-9999,58,47,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131220,-9999,58,44,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131221,-9999,58,45,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131222,-9999,64,46,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131223,-9999,61,48,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131224,-9999,66,48,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131225,-9999,65,48,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131226,-9999,65,47,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131227,-9999,61,47,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131228,-9999,63,45,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131229,-9999,66,48,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131230,-9999,61,46,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20131231,-9999,59,46,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140101,-9999,63,44,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140102,-9999,63,48,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140103,-9999,64,49,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140104,-9999,66,46,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140105,-9999,66,48,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140106,-9999,60,48,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140107,-9999,61,49,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140108,-9999,56,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140109,-9999,56,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140110,-9999,62,48,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140111,-9999,55,47,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140112,-9999,59,47,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140113,-9999,67,47,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140114,-9999,68,49,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140115,-9999,71,52,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140116,-9999,72,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140117,-9999,67,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140118,-9999,69,49,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140119,-9999,65,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140120,-9999,69,48,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140121,-9999,66,49,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140122,-9999,69,48,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140123,-9999,68,48,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140124,-9999,65,49,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140125,-9999,71,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140126,-9999,70,49,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140127,-9999,58,48,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140128,-9999,63,52,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140129,-9999,61,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140130,-9999,56,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140131,-9999,58,48,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140201,-9999,57,44,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140202,-9999,50,45,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140203,-9999,54,44,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140204,-9999,53,44,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140205,-9999,53,42,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140206,-9999,52,46,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140207,-9999,55,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140208,-9999,58,52,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140209,-9999,58,56,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140210,-9999,58,52,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140211,-9999,58,49,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140212,-9999,58,48,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140213,-9999,66,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140214,-9999,62,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140215,-9999,59,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140216,-9999,61,49,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140217,-9999,59,47,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140218,-9999,61,49,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140219,-9999,59,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140220,-9999,66,49,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140221,-9999,69,49,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140222,-9999,64,49,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140223,-9999,63,49,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140224,-9999,69,48,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140225,-9999,61,49,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140226,-9999,58,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140227,-9999,64,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140228,-9999,61,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140301,-9999,65,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140302,-9999,59,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140303,-9999,60,52,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140304,-9999,61,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140305,-9999,67,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140306,-9999,63,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140307,-9999,63,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140308,-9999,71,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140309,-9999,69,58,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140310,-9999,66,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140311,-9999,71,56,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140312,-9999,73,59,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140313,-9999,72,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140314,-9999,66,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140315,-9999,76,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140316,-9999,66,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140317,-9999,64,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140318,-9999,69,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140319,-9999,72,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140320,-9999,64,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140321,-9999,61,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140322,-9999,62,49,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140323,-9999,60,49,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140324,-9999,63,48,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140325,-9999,60,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140326,-9999,59,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140327,-9999,63,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140328,-9999,67,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140329,-9999,59,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140330,-9999,59,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140331,-9999,56,47,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140401,-9999,57,46,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140402,-9999,59,46,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140403,-9999,60,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140404,-9999,58,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140405,-9999,61,49,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140406,-9999,71,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140407,-9999,80,56,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140408,-9999,75,52,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140409,-9999,59,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140410,-9999,68,49,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140411,-9999,60,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140412,-9999,61,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140413,-9999,63,52,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140414,-9999,65,52,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140415,-9999,64,52,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140416,-9999,68,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140417,-9999,63,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140418,-9999,60,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140419,-9999,60,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140420,-9999,75,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140421,-9999,63,51,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140422,-9999,59,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140423,-9999,61,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140424,-9999,61,53,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140425,-9999,56,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140426,-9999,58,47,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140427,-9999,61,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140428,-9999,66,50,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140429,-9999,81,54,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,20140430,-9999,90,60,-9999
